customer_id,tenure_months,monthly_spend,support_tickets,contract_type,churn
8612,57,104.07,3,Annual,1
8613,24,96.36,1,Monthly,0
8614,9,65.65,3,Monthly,0
8615,4,66.91,2,Annual,0
8616,17,70.87,1,Monthly,0
8617,17,102.1,3,Annual,0
8618,53,46.04,2,Monthly,0
8619,50,87.72,3,Monthly,0
8620,48,61.33,0,Annual,0
8621,30,71.61,0,Annual,0
8622,40,94.72,5,Monthly,0
8623,58,49.69,2,Monthly,0
8624,11,74.45,2,Monthly,0
8625,21,77.42,4,Monthly,0
8626,21,79.25,1,Annual,0
8627,18,77.94,1,Annual,0
8628,55,91.13,2,Annual,0
8629,29,70.96,3,Annual,0
8630,24,87.31,2,Monthly,0
8631,10,86.6,2,Monthly,0
8632,45,85.72,3,Monthly,0
8633,17,90.56,0,Annual,0
8634,18,85.64,1,Annual,0
8635,42,78.21,4,Monthly,0
8636,48,54.62,2,Annual,0
8637,20,107.14,6,Annual,1
8638,37,113.89,6,Monthly,0
8639,45,72.81,2,Monthly,0
8640,18,89.13,1,Monthly,0
8641,17,69.05,2,Annual,0
8642,9,65.6,3,Monthly,0
8643,14,81.11,0,Annual,0
8644,49,136.15,2,Annual,1
8645,29,111.91,5,Monthly,0
8646,31,108.91,0,Annual,0
8647,4,90.38,4,Monthly,1
8648,18,61.65,3,Monthly,0
8649,59,100.74,3,Monthly,1
8650,20,23.16,1,Monthly,0
8651,56,87.82,2,Monthly,0
8652,56,101.96,2,Monthly,0
8653,47,83.03,1,Annual,1
8654,43,113.19,0,Annual,1
8655,44,51.48,3,Monthly,0
8656,9,112.01,2,Monthly,1
8657,13,76.85,5,Annual,0
8658,15,109.02,2,Annual,1
8659,27,100.4,0,Monthly,1
8660,15,110.28,1,Monthly,0
8661,28,99.51,1,Monthly,0
8662,37,93.84,1,Annual,0
8663,55,107.32,3,Monthly,0
8664,19,81.11,0,Annual,0
8665,26,92.05,2,Monthly,0
8666,52,79.93,3,Monthly,1
8667,26,66.28,2,Monthly,0
8668,25,90.54,1,Monthly,0
8669,26,83.93,2,Monthly,1
8670,26,105.14,1,Monthly,0
8671,46,76.15,0,Monthly,0
8672,28,64.79,1,Monthly,0
8673,49,104.86,2,Monthly,0
8674,18,81.27,1,Annual,0
8675,32,64.18,2,Monthly,0
8676,53,107.78,2,Monthly,0
8677,3,98.54,2,Monthly,1
8678,2,116.98,2,Annual,0
8679,33,73.18,1,Monthly,0
8680,42,70.38,2,Monthly,0
8681,19,58.27,1,Monthly,1
8682,17,68.66,5,Monthly,0
8683,44,72.27,0,Annual,0
8684,33,93.66,3,Annual,0
8685,12,61.41,1,Annual,0
8686,49,66.73,4,Monthly,0
8687,56,113.93,4,Annual,0
8688,3,21.38,2,Annual,1
8689,43,89.61,3,Monthly,1
8690,49,54.19,3,Monthly,0
8691,55,63.89,4,Monthly,0
8692,26,108.47,3,Monthly,0
8693,35,81.43,3,Monthly,0
8694,8,133.14,5,Monthly,1
8695,52,92.54,0,Annual,0
8696,36,63.41,2,Monthly,0
8697,53,91.15,1,Monthly,0
8698,54,102.6,3,Monthly,0
8699,7,90.44,3,Monthly,0
8700,46,75.69,2,Monthly,1
8701,46,46.18,3,Monthly,0
8702,36,73.55,1,Annual,0
8703,16,113.35,6,Annual,0
8704,24,64.07,6,Monthly,1
8705,54,71.76,1,Annual,0
8706,1,99.87,5,Monthly,1
8707,49,92.39,1,Monthly,0
8708,25,53.8,0,Monthly,0
8709,10,77.83,2,Annual,1
8710,54,108.14,1,Annual,0
8711,16,80.53,4,Annual,0
8712,16,108.62,1,Annual,0
8713,58,109.76,1,Annual,0
8714,8,61.45,1,Annual,0
8715,29,74.1,1,Monthly,0
8716,39,93.15,5,Annual,0
8717,28,49.25,2,Annual,0
8718,6,75.54,0,Annual,0
8719,16,90.92,0,Monthly,1
8720,20,67.55,1,Monthly,0
8721,16,91.76,4,Annual,0
8722,7,68.0,4,Monthly,1
8723,41,67.77,3,Annual,0
8724,14,94.88,0,Monthly,0
8725,43,107.36,1,Annual,0
8726,26,65.79,5,Annual,0
8727,26,55.77,1,Monthly,0
8728,14,79.25,0,Monthly,0
8729,7,89.34,1,Monthly,1
8730,33,65.59,2,Monthly,0
8731,26,113.21,0,Annual,1
8732,57,77.06,1,Annual,0
8733,45,65.41,2,Monthly,0
8734,20,118.63,6,Monthly,0
8735,3,105.33,3,Annual,0
8736,52,65.45,2,Annual,0
8737,4,101.34,0,Annual,0
8738,26,66.88,3,Monthly,0
8739,11,95.35,1,Annual,0
8740,2,115.55,1,Annual,0
8741,14,55.82,2,Monthly,0
8742,44,69.24,3,Monthly,0
8743,30,69.68,1,Monthly,1
8744,49,85.31,0,Annual,0
8745,12,89.47,3,Monthly,0
8746,26,78.22,0,Annual,0
8747,44,46.36,2,Annual,1
8748,33,55.38,3,Monthly,0
8749,13,62.33,3,Monthly,0
8750,14,91.2,4,Annual,0
8751,24,52.1,3,Annual,1
8752,34,61.73,3,Annual,0
8753,44,57.33,1,Monthly,0
8754,26,86.83,0,Monthly,1
8755,21,102.63,1,Annual,0
8756,28,83.08,0,Monthly,0
8757,48,119.87,1,Monthly,0
8758,36,83.08,1,Monthly,1
8759,40,78.12,2,Annual,0
8760,2,64.32,2,Annual,0
8761,42,84.06,4,Monthly,0
8762,9,63.46,1,Monthly,0
8763,23,60.42,6,Annual,0
8764,15,59.85,0,Monthly,1
8765,13,75.52,1,Monthly,0
8766,23,70.0,2,Annual,0
8767,17,133.09,5,Monthly,0
8768,48,84.19,1,Monthly,0
8769,2,83.86,8,Annual,1
8770,20,68.96,2,Annual,0
8771,20,141.31,2,Monthly,0
8772,59,61.52,0,Annual,1
8773,46,70.53,6,Annual,0
8774,3,99.98,1,Monthly,0
8775,55,84.05,2,Monthly,0
8776,12,54.54,3,Monthly,0
8777,40,80.55,4,Monthly,0
8778,2,93.59,2,Monthly,0
8779,36,90.24,5,Monthly,0
8780,14,93.22,0,Monthly,1
8781,16,123.71,1,Monthly,0
8782,19,85.43,2,Monthly,0
8783,34,95.91,4,Monthly,0
8784,44,31.52,2,Annual,0
8785,46,117.31,2,Annual,0
8786,6,81.3,0,Monthly,0
8787,13,62.64,5,Monthly,0
8788,36,76.1,1,Monthly,0
8789,22,93.25,2,Annual,0
8790,18,100.69,0,Annual,0
8791,12,78.1,0,Monthly,0
8792,52,92.03,2,Monthly,0
8793,59,74.74,2,Annual,1
8794,54,89.83,0,Annual,0
8795,30,84.13,4,Annual,0
8796,53,86.02,2,Monthly,1
8797,51,73.78,2,Annual,0
8798,40,88.07,4,Monthly,0
8799,7,63.47,3,Monthly,0
8800,32,83.89,1,Monthly,0
8801,48,67.31,1,Annual,0
8802,19,60.13,3,Monthly,0
8803,6,65.89,1,Monthly,1
8804,20,75.84,2,Annual,0
8805,27,69.43,2,Monthly,0
8806,53,87.93,1,Annual,0
8807,43,81.59,1,Monthly,1
8808,37,100.29,0,Monthly,0
8809,48,78.31,4,Monthly,1
8810,7,83.61,1,Monthly,0
8811,59,117.32,3,Monthly,0
8812,5,71.22,2,Monthly,0
8813,11,74.3,2,Annual,0
8814,15,104.07,3,Monthly,0
8815,3,60.86,0,Monthly,0
8816,58,106.31,2,Annual,0
8817,5,75.26,0,Annual,1
8818,23,63.33,3,Monthly,1
8819,53,98.1,2,Monthly,1
8820,37,74.98,1,Annual,1
8821,9,116.49,0,Monthly,1
8822,15,81.62,2,Monthly,1
8823,3,81.48,2,Annual,0
8824,29,68.28,2,Annual,0
8825,6,77.06,0,Monthly,0
8826,17,74.55,1,Monthly,0
8827,26,106.63,3,Monthly,1
8828,21,85.79,4,Monthly,1
8829,8,94.11,2,Annual,0
8830,21,81.97,1,Monthly,0
8831,57,71.78,3,Monthly,0
8832,11,87.42,1,Monthly,0
8833,38,111.81,2,Monthly,1
8834,8,59.03,1,Monthly,0
8835,42,88.39,2,Monthly,0
8836,24,109.93,1,Monthly,0
8837,35,63.7,3,Annual,0
8838,55,98.44,1,Annual,0
8839,14,98.46,3,Monthly,0
8840,55,54.11,0,Annual,1
8841,14,102.21,3,Annual,1
8842,10,68.12,0,Monthly,0
8843,12,87.18,1,Annual,0
8844,38,100.48,3,Monthly,0
8845,44,104.0,0,Annual,0
8846,55,49.28,4,Annual,1
8847,46,115.77,2,Monthly,0
8848,34,108.36,4,Monthly,0
8849,41,101.04,3,Annual,1
8850,10,87.23,4,Monthly,1
8851,58,71.29,2,Monthly,1
8852,17,58.34,1,Monthly,0
8853,17,47.52,0,Monthly,0
8854,3,92.89,3,Monthly,0
8855,31,101.03,1,Monthly,0
8856,51,78.31,2,Monthly,0
8857,1,70.78,2,Monthly,0
8858,12,81.4,2,Annual,0
8859,39,67.19,0,Monthly,1
8860,4,80.43,1,Monthly,0
8861,42,66.04,5,Monthly,0
8862,13,92.24,2,Monthly,1
8863,34,104.88,3,Annual,1
8864,42,90.17,0,Monthly,0
8865,21,78.39,1,Monthly,0
8866,22,99.78,2,Annual,0
8867,57,80.38,2,Annual,0
8868,4,99.15,5,Monthly,1
8869,18,67.28,0,Monthly,0
8870,5,69.87,5,Monthly,1
8871,19,60.22,3,Monthly,1
8872,2,70.69,6,Annual,1
8873,12,99.63,1,Annual,0
8874,17,62.57,1,Annual,1
8875,10,33.91,5,Annual,1
8876,34,71.71,3,Annual,1
8877,6,56.53,0,Annual,0
8878,8,69.91,4,Annual,1
8879,51,122.14,3,Annual,0
8880,11,62.22,3,Annual,0
8881,57,92.67,5,Monthly,0
8882,12,78.4,0,Annual,0
8883,9,87.45,0,Monthly,0
8884,2,69.81,3,Annual,0
8885,8,103.23,1,Annual,0
8886,58,88.54,3,Monthly,0
8887,11,89.09,2,Monthly,0
8888,53,81.98,0,Monthly,1
8889,36,105.12,4,Monthly,0
8890,10,91.2,3,Monthly,0
8891,21,87.42,0,Annual,0
8892,20,93.05,3,Monthly,1
8893,48,44.8,3,Monthly,0
8894,8,83.76,1,Monthly,0
8895,36,78.72,1,Monthly,1
8896,29,103.37,1,Monthly,0
8897,42,65.98,2,Monthly,0
8898,12,84.02,1,Annual,1
8899,14,118.48,1,Monthly,0
8900,48,79.49,3,Annual,1
8901,54,53.39,3,Annual,0
8902,50,123.48,1,Monthly,0
8903,21,65.69,2,Monthly,0
8904,22,59.2,1,Monthly,0
8905,21,59.99,2,Annual,0
8906,44,94.55,2,Annual,0
8907,50,105.96,4,Monthly,0
8908,30,115.21,0,Monthly,0
8909,39,80.31,3,Monthly,0
8910,20,60.26,3,Monthly,0
8911,24,68.6,3,Annual,0
8912,23,80.67,1,Annual,0
8913,7,79.58,0,Annual,0
8914,9,106.17,3,Monthly,1
8915,1,53.65,2,Annual,0
8916,26,57.69,3,Monthly,0
8917,38,73.8,3,Monthly,0
8918,38,87.38,1,Monthly,0
8919,54,71.15,1,Annual,1
8920,44,69.52,0,Annual,1
8921,22,103.47,5,Monthly,0
8922,44,89.44,3,Annual,0
8923,10,60.31,5,Annual,1
8924,55,69.81,0,Monthly,0
8925,58,90.34,2,Annual,1
8926,6,54.78,2,Annual,0
8927,17,90.21,2,Annual,0
8928,51,73.12,0,Monthly,0
8929,50,87.26,3,Monthly,0
8930,38,82.4,1,Monthly,0
8931,24,57.65,0,Monthly,0
8932,51,67.27,3,Annual,0
8933,10,108.95,1,Annual,0
8934,56,127.43,5,Monthly,0
8935,8,45.06,0,Monthly,0
8936,21,100.86,2,Monthly,0
8937,56,85.91,1,Monthly,0
8938,6,121.65,1,Monthly,0
8939,21,68.83,3,Monthly,0
8940,57,97.97,3,Monthly,0
8941,39,73.95,4,Annual,0
8942,24,105.63,0,Monthly,0
8943,33,126.23,1,Monthly,1
8944,59,84.26,0,Monthly,0
8945,18,57.22,2,Monthly,0
8946,56,108.28,2,Annual,0
8947,28,91.31,2,Monthly,0
8948,57,87.56,1,Annual,1
8949,52,111.66,2,Monthly,0
8950,32,57.25,2,Monthly,0
8951,12,65.68,3,Monthly,0
8952,48,91.89,1,Monthly,1
8953,42,65.23,4,Monthly,0
8954,27,73.68,2,Monthly,1
8955,10,105.5,0,Monthly,1
8956,46,88.66,1,Monthly,0
8957,57,56.42,5,Monthly,0
8958,52,88.16,0,Monthly,0
8959,42,104.78,3,Annual,0
8960,32,83.43,0,Monthly,0
8961,42,97.44,4,Annual,0
8962,26,69.66,0,Monthly,0
8963,25,85.2,1,Annual,0
8964,11,48.46,0,Monthly,0
8965,23,92.59,3,Annual,1
8966,34,87.2,5,Monthly,0
8967,57,54.19,1,Monthly,0
8968,52,110.42,0,Monthly,0
8969,40,91.42,1,Annual,0
8970,23,66.15,1,Monthly,0
8971,29,93.12,1,Monthly,0
8972,31,60.31,1,Monthly,0
8973,7,63.08,2,Monthly,0
8974,40,60.42,2,Annual,1
8975,33,59.84,0,Annual,0
8976,21,88.75,3,Annual,1
8977,2,81.89,0,Annual,0
8978,18,94.96,1,Annual,0
8979,47,23.61,4,Annual,0
8980,33,72.17,2,Monthly,0
8981,37,72.45,2,Monthly,0
8982,34,81.05,3,Annual,0
8983,20,80.54,3,Monthly,0
8984,35,84.56,2,Annual,0
8985,51,81.78,2,Annual,0
8986,50,70.82,1,Annual,0
8987,54,72.01,2,Monthly,0
8988,18,78.94,1,Monthly,0
8989,46,90.09,0,Annual,0
8990,24,81.7,3,Monthly,0
8991,8,64.3,1,Annual,0
8992,30,63.24,2,Annual,1
8993,44,90.2,1,Annual,1
8994,53,95.15,2,Monthly,0
8995,10,101.42,4,Monthly,1
8996,23,70.18,3,Annual,0
8997,52,42.45,4,Monthly,1
8998,49,87.63,2,Annual,0
8999,11,65.69,0,Monthly,0
9000,2,77.93,0,Monthly,0
9001,58,82.96,1,Annual,0
9002,26,91.07,1,Monthly,0
9003,36,97.86,0,Monthly,1
9004,33,103.39,2,Monthly,1
9005,47,106.39,2,Monthly,0
9006,13,82.08,5,Monthly,0
9007,40,46.23,2,Annual,0
9008,25,67.81,2,Annual,0
9009,4,108.16,1,Monthly,0
9010,42,82.98,2,Annual,0
9011,19,123.57,2,Monthly,0
9012,18,72.42,1,Monthly,0
9013,37,126.26,2,Annual,1
9014,30,79.97,2,Annual,0
9015,19,71.6,1,Annual,0
9016,58,65.77,2,Annual,1
9017,23,93.2,1,Annual,0
9018,59,51.74,0,Monthly,0
9019,54,69.0,1,Monthly,0
9020,16,78.95,1,Monthly,0
9021,1,34.84,2,Annual,0
9022,12,78.05,3,Annual,0
9023,24,114.41,2,Annual,0
9024,34,88.64,2,Monthly,0
9025,53,66.84,0,Annual,0
9026,57,70.44,2,Monthly,1
9027,8,86.74,4,Annual,1
9028,18,69.79,1,Monthly,0
9029,57,89.37,4,Monthly,0
9030,48,69.22,7,Monthly,1
9031,5,59.51,0,Annual,0
9032,26,103.62,5,Monthly,0
9033,30,94.18,2,Monthly,0
9034,54,42.23,3,Monthly,0
9035,13,73.26,0,Annual,0
9036,19,100.86,2,Monthly,0
9037,29,76.68,1,Monthly,0
9038,3,68.39,1,Monthly,0
9039,26,74.95,1,Annual,1
9040,40,82.22,2,Annual,0
9041,59,76.41,0,Annual,0
9042,58,78.35,1,Monthly,0
9043,58,77.0,1,Annual,0
9044,12,60.53,2,Annual,0
9045,2,59.5,3,Monthly,0
9046,11,58.2,0,Monthly,0
9047,44,81.83,3,Annual,0
9048,28,91.66,0,Monthly,0
9049,18,61.17,2,Annual,0
9050,13,50.0,3,Monthly,1
9051,37,62.57,3,Annual,0
9052,22,108.05,4,Monthly,0
9053,12,73.74,4,Annual,0
9054,2,75.72,3,Annual,1
9055,37,64.05,2,Monthly,0
9056,7,91.43,2,Monthly,0
9057,26,77.53,5,Monthly,0
9058,26,65.47,0,Annual,1
9059,24,59.38,1,Annual,0
9060,12,87.56,2,Monthly,1
9061,16,85.28,1,Monthly,0
9062,23,55.23,4,Annual,0
9063,40,104.55,1,Monthly,0
9064,9,67.16,2,Annual,0
9065,32,35.5,1,Monthly,0
9066,15,110.57,3,Monthly,1
9067,37,77.95,2,Monthly,0
9068,13,88.69,3,Annual,0
9069,5,113.45,2,Monthly,0
9070,11,59.95,4,Monthly,1
9071,10,89.59,2,Monthly,1
9072,52,103.51,5,Monthly,1
9073,13,61.31,2,Annual,0
9074,41,109.21,1,Monthly,1
9075,53,51.82,3,Monthly,0
9076,46,78.09,2,Monthly,0
9077,50,58.49,2,Annual,0
9078,15,93.92,2,Monthly,0
9079,42,60.69,0,Annual,0
9080,56,67.65,3,Annual,0
9081,7,62.42,1,Annual,0
9082,40,55.96,2,Annual,0
9083,28,64.66,3,Monthly,0
9084,32,79.09,3,Annual,0
9085,35,78.0,1,Monthly,1
9086,15,75.67,1,Annual,0
9087,48,66.67,2,Monthly,0
9088,36,72.88,2,Monthly,0
9089,21,48.29,2,Annual,1
9090,6,66.02,2,Monthly,0
9091,1,75.56,2,Annual,0
9092,4,85.89,1,Annual,0
9093,11,83.45,2,Annual,0
9094,44,55.44,2,Monthly,0
9095,26,88.56,2,Monthly,0
9096,37,82.45,4,Annual,0
9097,23,108.8,1,Monthly,0
9098,29,50.11,3,Monthly,0
9099,21,77.27,0,Monthly,0
9100,48,100.63,1,Annual,1
9101,45,74.07,4,Monthly,1
9102,45,61.73,1,Monthly,0
9103,49,63.68,6,Monthly,0
9104,27,95.7,3,Monthly,0
9105,39,49.04,3,Monthly,0
9106,40,73.34,1,Annual,1
9107,13,62.48,1,Monthly,1
9108,23,63.98,3,Monthly,0
9109,59,88.83,1,Annual,0
9110,16,72.09,1,Monthly,0
9111,30,84.66,3,Monthly,0
9112,4,55.16,2,Annual,0
9113,40,96.6,3,Monthly,0
9114,16,84.25,1,Monthly,1
9115,31,104.76,0,Annual,1
9116,53,71.86,3,Monthly,0
9117,42,88.99,1,Monthly,0
9118,25,95.67,1,Monthly,0
9119,44,88.6,0,Monthly,0
9120,12,113.96,0,Annual,1
9121,26,46.74,3,Annual,0
9122,37,83.49,0,Monthly,0
9123,48,71.88,3,Monthly,0
9124,33,70.45,1,Annual,1
9125,28,109.87,2,Annual,0
9126,9,67.6,1,Monthly,0
9127,12,97.06,0,Annual,0
9128,5,58.92,0,Annual,0
9129,54,100.39,2,Annual,0
9130,52,79.55,5,Monthly,0
9131,54,74.34,1,Annual,0
9132,28,49.26,0,Annual,0
9133,56,74.39,3,Monthly,0
9134,35,66.26,3,Monthly,1
9135,5,114.95,1,Monthly,0
9136,34,81.03,1,Annual,0
9137,46,68.07,2,Monthly,0
9138,34,67.22,0,Annual,1
9139,13,52.8,3,Monthly,0
9140,39,110.45,2,Monthly,0
9141,42,105.13,3,Annual,0
9142,45,78.66,0,Monthly,0
9143,48,123.59,2,Monthly,1
9144,58,79.74,2,Annual,1
9145,14,101.93,1,Annual,0
9146,11,91.32,2,Monthly,0
9147,42,68.51,0,Annual,1
9148,38,83.65,3,Monthly,0
9149,4,87.45,2,Monthly,1
9150,53,53.91,0,Monthly,1
9151,33,85.76,1,Monthly,0
9152,7,102.82,1,Annual,0
9153,56,66.17,2,Annual,1
9154,41,75.79,0,Annual,0
9155,8,57.81,1,Annual,0
9156,37,70.34,1,Monthly,1
9157,51,71.9,6,Annual,0
9158,10,111.56,3,Monthly,0
9159,43,73.66,4,Monthly,1
9160,57,69.39,3,Monthly,0
9161,15,78.12,2,Annual,0
9162,38,45.85,1,Monthly,0
9163,15,32.83,2,Annual,0
9164,5,52.36,2,Annual,1
9165,29,86.48,1,Monthly,0
9166,19,79.95,2,Monthly,0
9167,54,97.38,2,Annual,1
9168,51,49.59,2,Annual,0
9169,10,75.92,2,Annual,0
9170,12,48.16,3,Monthly,1
9171,54,85.35,0,Monthly,0
9172,4,52.44,1,Annual,0
9173,31,75.13,5,Monthly,0
9174,18,84.13,0,Annual,0
9175,16,72.18,3,Monthly,0
9176,40,34.76,1,Annual,0
9177,36,113.25,4,Monthly,0
9178,25,70.05,3,Annual,0
9179,23,47.81,1,Annual,0
9180,12,95.22,4,Monthly,0
9181,34,95.97,1,Monthly,0
9182,36,73.96,1,Annual,1
9183,37,110.72,2,Annual,0
9184,3,65.19,4,Monthly,1
9185,9,83.51,1,Monthly,0
9186,53,90.22,3,Monthly,0
9187,18,110.28,1,Annual,0
9188,43,41.13,3,Monthly,0
9189,35,125.84,1,Monthly,0
9190,57,103.48,3,Monthly,0
9191,55,88.99,6,Monthly,0
9192,34,64.01,0,Annual,0
9193,41,62.33,2,Monthly,0
9194,14,85.76,2,Monthly,0
9195,4,89.88,1,Monthly,0
9196,29,87.3,1,Annual,1
9197,41,83.2,1,Monthly,0
9198,45,88.64,5,Monthly,0
9199,50,36.29,2,Monthly,0
9200,15,74.68,1,Monthly,0
9201,28,52.34,2,Annual,0
9202,42,79.19,4,Annual,0
9203,16,106.13,1,Annual,0
9204,12,61.83,4,Monthly,0
9205,52,65.81,2,Annual,0
9206,5,63.01,0,Monthly,1
9207,34,65.68,2,Monthly,0
9208,42,91.08,2,Monthly,1
9209,1,95.74,1,Monthly,0
9210,39,109.38,3,Monthly,1
9211,32,59.9,1,Annual,0
9212,26,93.68,1,Annual,0
9213,17,97.01,2,Monthly,0
9214,48,113.07,1,Monthly,0
9215,59,61.39,4,Annual,1
9216,27,39.93,3,Monthly,0
9217,24,74.45,1,Annual,0
9218,35,136.17,2,Annual,0
9219,46,58.09,3,Annual,0
9220,42,89.74,2,Annual,0
9221,54,35.67,3,Annual,0
9222,39,116.3,1,Annual,0
9223,26,42.44,1,Annual,0
9224,49,32.18,0,Annual,0
9225,38,81.98,4,Monthly,0
9226,23,82.37,2,Annual,0
9227,22,108.39,5,Annual,1
9228,4,96.99,3,Annual,0
9229,49,39.99,2,Annual,1
9230,59,76.96,0,Annual,0
9231,9,66.06,3,Annual,0
9232,4,53.3,2,Monthly,0
9233,7,88.67,4,Monthly,1
9234,23,100.86,1,Monthly,0
9235,2,63.89,2,Annual,0
9236,49,73.34,5,Monthly,0
9237,24,74.68,3,Monthly,0
9238,40,66.78,3,Monthly,0
9239,55,71.45,5,Monthly,0
9240,31,66.77,3,Annual,0
9241,47,82.49,2,Monthly,0
9242,31,68.27,2,Monthly,1
9243,47,88.54,2,Annual,0
9244,40,68.2,1,Annual,0
9245,48,92.93,1,Monthly,0
9246,51,67.77,1,Annual,0
9247,43,92.11,0,Monthly,0
9248,34,63.03,2,Annual,1
9249,55,97.71,0,Monthly,0
9250,24,44.44,2,Monthly,0
9251,49,79.88,5,Monthly,0
9252,26,68.66,0,Monthly,0
9253,16,79.08,3,Monthly,0
9254,57,56.28,0,Monthly,1
9255,47,76.11,1,Annual,0
9256,13,57.81,2,Monthly,0
9257,15,75.24,5,Annual,0
9258,27,73.38,2,Annual,0
9259,4,86.6,0,Monthly,0
9260,16,81.32,2,Annual,0
9261,30,117.57,3,Monthly,0
9262,44,69.8,0,Annual,0
9263,30,77.35,0,Annual,0
9264,36,143.69,4,Annual,1
9265,3,75.53,3,Annual,0
9266,22,99.06,2,Monthly,0
9267,49,91.53,3,Monthly,0
9268,22,126.7,3,Monthly,0
9269,50,51.39,1,Monthly,0
9270,57,49.11,1,Annual,1
9271,50,57.64,3,Monthly,0
9272,55,83.46,2,Monthly,0
9273,49,59.93,1,Annual,1
9274,12,37.33,2,Monthly,0
9275,55,61.51,0,Annual,0
9276,21,87.37,0,Monthly,0
9277,56,61.93,5,Monthly,0
9278,4,102.85,0,Monthly,1
9279,31,57.49,1,Monthly,0
9280,44,80.28,2,Monthly,1
9281,31,72.18,2,Monthly,0
9282,58,83.77,1,Annual,1
9283,23,85.78,4,Monthly,0
9284,54,111.7,1,Annual,1
9285,53,93.8,5,Monthly,0
9286,20,71.58,7,Monthly,1
9287,15,92.26,1,Monthly,0
9288,23,95.0,2,Annual,0
9289,28,120.9,2,Monthly,0
9290,16,76.86,3,Monthly,0
9291,37,78.34,1,Annual,0
9292,21,106.25,2,Monthly,0
9293,15,40.03,0,Monthly,0
9294,17,75.91,4,Annual,0
9295,50,93.89,4,Monthly,0
9296,37,100.94,2,Annual,1
9297,13,35.81,2,Annual,0
9298,19,53.23,3,Monthly,0
9299,30,30.15,0,Annual,0
9300,45,97.46,0,Monthly,0
9301,18,84.09,2,Monthly,0
9302,14,108.38,2,Monthly,0
9303,36,80.58,0,Monthly,0
9304,36,124.82,1,Monthly,1
9305,20,61.14,3,Annual,0
9306,52,72.66,3,Monthly,0
9307,19,88.26,0,Monthly,1
9308,45,65.74,2,Monthly,0
9309,44,88.34,0,Monthly,0
9310,7,77.79,3,Annual,0
9311,57,76.62,1,Annual,0
9312,44,77.49,0,Annual,0
9313,53,94.11,2,Monthly,1
9314,4,73.14,0,Annual,0
9315,59,57.6,3,Monthly,0
9316,34,81.34,4,Monthly,1
9317,2,67.32,0,Monthly,0
9318,5,60.02,3,Annual,0
9319,55,45.38,3,Monthly,1
9320,10,98.62,2,Annual,1
9321,32,93.25,2,Annual,1
9322,42,108.15,2,Monthly,0
9323,41,80.06,4,Monthly,0
9324,13,101.57,3,Monthly,0
9325,39,61.13,1,Monthly,0
9326,5,41.84,3,Monthly,0
9327,58,64.97,2,Annual,1
9328,10,75.88,6,Monthly,1
9329,10,87.21,2,Monthly,1
9330,38,105.62,1,Annual,0
9331,27,86.44,1,Annual,0
9332,51,125.15,3,Annual,1
9333,21,82.4,1,Annual,0
9334,8,82.01,2,Monthly,0
9335,1,86.76,2,Monthly,0
9336,28,87.58,3,Monthly,0
9337,49,87.29,2,Annual,0
9338,39,55.35,3,Annual,1
9339,14,97.04,1,Monthly,1
9340,21,130.11,2,Monthly,1
9341,30,62.34,4,Annual,1
9342,21,79.18,0,Monthly,0
9343,49,52.54,2,Monthly,0
9344,9,95.04,1,Monthly,0
9345,17,95.02,4,Annual,0
9346,5,49.92,0,Annual,1
9347,58,53.75,4,Annual,0
9348,57,38.37,3,Annual,0
9349,31,111.41,2,Annual,0
9350,52,63.23,0,Annual,0
9351,40,77.32,2,Monthly,0
9352,38,72.67,2,Annual,0
9353,43,99.77,2,Monthly,1
9354,19,93.2,2,Monthly,0
9355,36,92.14,2,Annual,0
9356,50,63.76,0,Annual,0
9357,33,93.62,4,Monthly,0
9358,13,98.57,0,Monthly,0
9359,14,93.03,1,Monthly,0
9360,56,54.22,0,Monthly,0
9361,33,57.41,4,Monthly,0
9362,29,114.74,3,Annual,1
9363,43,118.88,5,Monthly,0
9364,49,78.6,0,Monthly,0
9365,36,78.57,1,Monthly,0
9366,58,83.15,4,Monthly,0
9367,44,91.58,3,Monthly,0
9368,10,51.15,0,Annual,0
9369,31,84.61,2,Annual,0
9370,6,59.38,2,Annual,0
9371,57,79.6,3,Monthly,0
9372,1,62.32,2,Annual,0
9373,7,67.03,2,Annual,0
9374,58,83.63,1,Annual,0
9375,27,67.65,1,Annual,1
9376,21,58.02,1,Annual,0
9377,28,109.07,2,Monthly,0
9378,16,58.31,0,Monthly,0
9379,56,33.79,1,Monthly,0
9380,46,91.38,5,Monthly,0
9381,23,74.21,0,Annual,0
9382,52,79.41,2,Monthly,0
9383,20,83.16,1,Annual,0
9384,38,105.41,3,Monthly,1
9385,54,117.28,4,Monthly,0
9386,25,85.07,0,Annual,0
9387,28,56.49,2,Monthly,0
9388,5,82.92,0,Monthly,1
9389,56,91.78,1,Annual,0
9390,21,100.07,2,Annual,0
9391,18,82.75,2,Monthly,1
9392,47,68.79,2,Monthly,0
9393,6,61.86,3,Monthly,0
9394,57,77.67,2,Monthly,0
9395,29,49.98,1,Monthly,1
9396,19,87.89,2,Monthly,0
9397,33,83.55,1,Monthly,0
9398,1,83.45,3,Annual,0
9399,45,94.35,3,Annual,0
9400,3,109.02,4,Annual,1
9401,42,78.59,1,Monthly,0
9402,21,81.54,2,Annual,0
9403,35,72.61,0,Monthly,0
9404,41,91.03,2,Monthly,0
9405,40,79.85,1,Monthly,0
